id,director
101373,gabriel pascal
254234,fred haines
1081564,david ondříček
29110,carl froelich
58343,leontine sagan
73748,marco bechis
19789,marcel ophüls
27517,howard morris
11523,georges méliès
116583,juan pablo rebella
116584,pablo stoll
143285,larisa shepitko
58375,andy fickman
19406,robert montgomery
133518,masahiro shinoda
64755,trent carlson
52842,garth jennings
74752,nikolaj arcel
1844,til schweiger
57758,torsten künstler
83736,chen chi-hwa
60438,michael landon jr.
62721,andrew douglas
176794,rosemary rodriguez
52961,dennis gansel
60545,damon dash
62795,adam del deo
12640,david duchovny
51708,eric hendershot
189487,rosario roveto jr.
109695,jeffrey w. byrd
140151,william bindley
71797,alex gibney
59521,jaume collet-serra
455,paul haggis
83360,kimiyoshi yasuda
1095002,hsu tseng-hung
141713,aleksandr dovzhenko
20548,ruy guerra
57730,toyoo ashida
57731,carl macek
124971,éléonore faucher
130087,joseph santley
76349,bradley beesley
43317,joaquín oristrell
1055778,james f. collier
6414,maciej dejczer
77140,paul moloney
120969,thom andersen
68315,jean-claude lauzon
67056,bob hathcock
225244,hiner saleem
67589,alastair fothergill
67818,andy byatt
95040,pietro germi
168290,victoria hochberg
81717,eddy terstall
8504,gregg toland
18864,tom mcgrath
93286,cate shortland
239412,aram avakian
229374,marilyn agrelo
96371,mark wexler
84461,alice wu
51116,pierre salvadori
90583,don argott
59291,alexandre aja
229130,pradeep sarkar
4391,charles dance
76240,stephen tolkin
72823,kazuki omori
84737,adrian shergold
1299424,lawrence jordan
130056,anthony kimmins
64194,paweł pawlikowski
131680,chris terrio
32733,harvey kahn
130482,mary mcguckian
83415,michael mcgowan
23590,david lachapelle
16860,miranda july
56865,fruit chan
56533,claudio fäh
72109,christopher kulikowski
11357,bruce campbell
14670,joan rivers
1109533,keva rosenfeld
21463,richard greenberg
83189,paolo virzì
235715,yoshimitsu banno
18525,luc jacquet
18532,jérôme maison
1023674,alan wade
74097,brian flemming
583763,shemi zarhin
82839,henry alex rubin
82840,dana adam shapiro
30123,lee grant
44809,john paragon
1136759,law chi
6390,curtiss clayton
87086,yang yun-ho
95107,konrad niewolski
234495,giacomo battiato
53267,craig brewer
111415,alex de rakoff
40864,andrew bujalski
83339,paul provenza
224401,harlan thompson
46981,martin walz
72516,tassos boulmetis
123017,ahn byeong-ki
12891,joss whedon
130145,gregory greene
118180,bruce weber
85446,ramesh sippy
96631,hur jin-ho
1043185,ki-hyeong park
107333,jim o'connolly
76009,arie posin
57454,jonathan jakubowicz
17246,phil morrison
69498,mike bigelow
27213,ermanno olmi
11343,david yates
85496,tony piccirillo
126030,herb wallerstein
16556,jack starrett
19656,sebastian gutierrez
229002,jeff renfroe
1145050,marteinn þórsson
85563,brian herzlinger
94471,jon gunn
997560,brett winn
70707,john halas
70709,joy batchelor
7703,michaël weill
113453,rusty sachs
108983,dorothy arzner
93002,petri kotwica
71455,almut getto
41039,judd apatow
18176,gilles marchand
82101,robert hall
8311,farah khan
35771,aditya chopra
134114,gavin millar
111343,tova magnusson
11201,claude zidi
88497,anders rønnow klarlund
98835,georgiy daneliya
80691,gary chapman
17387,robin campillo
22215,michael showalter
44179,bruce hunt
1045480,meiert avis
67966,david kendall
566735,kerry asmussen
566736,konda mason
55075,jeff wadlow
23626,liev schreiber
17439,mike mills
139743,paul etheredge
53215,pete michels
147227,lizzie borden
98538,tony palmer
98539,frank zappa
52941,rob mckittrick
30632,alain jessua
79453,gen sekiguchi
92933,craig ross jr.
129825,richard jobson
57270,robert schwentke
34891,mike johnson
56359,lexi alexander
57274,panna rittikrai
9660,tetsuya nomura
9661,takeshi nozue
232936,katrina holden bronson
87081,dave mckean
186654,michael gilio
17627,lucile hadzihalilovic
107821,ilya khrzhanovsky
81460,william butler
70070,josef von báky
7313,steve box
1108,shane black
1106142,jae-yeon yun
53708,ira sachs
77831,jessica sharzer
56173,mike marvin
111360,teresa fabik
70301,matthew leutwyler
73112,john simpson
95568,peter watkins
10747,julian fellowes
507189,filippa freijd
507196,martin jern
589321,emil larsson
1636056,henrik norrthon
66212,timo vuorensola
89632,william k. howard
944538,daniel b. gold
1062364,judith helfand
120227,dariush mehrjui
53176,john gatins
234859,mark milgard
91585,kevin willmott
149330,amanda goodwin
62157,josh stolberg
151053,lisa lax
1226900,nancy stern
227945,stefan c. schaefer
1163090,doron eran
112002,greg whiteley
2675,darren lynn bousman
2166,sergio castellitto
1091507,pirjo honkasalo
9062,cedric gibbons
32718,berry gordy
96745,stephen milburn anderson
112132,fernando eimbcke
11529,carl koch
549834,lotte reiniger
871110,tetsuro takeuchi
545229,david weaver
1164972,giddi dar
121471,gustavo loza
123969,william f. claxton
125085,hideo gosha
41041,christopher smith
36588,joe wright
62696,david j. burke
536904,roger hedden
59998,greg mclean
105866,marco bellocchio
69371,jean-marc vallée
22301,liam lynch
52894,laurence dunmore
234422,kemp curly
234423,kevin harrison
124919,pantelis voulgaris
235496,francis palluau
13985,lemuel ayers
175710,robert lewis
552346,merrill pye
26488,craig lucas
543371,jessica sanders
307546,jim hanon
357,hany abu-assad
108908,josep maria domènech
226483,carles bosch
14088,mehboob khan
6589,monty montgomery
79684,sarah watt
58766,simon fellows
31312,don medford
1851175,ahn sang-hyeon
1851176,heo seong-wook
1851179,hong mi-sook
2176,tommy lee jones
69646,ulf malmros
60129,susan stroman
7426,duncan tucker
226553,mahamat-saleh haroun
83319,ryszard bugajski
193910,jeff margolis
66162,ed bye
588925,karel kachyňa
66900,andrés waissbluth
58547,niall johnson
105650,amol palekar
70055,jack gold
149977,ian fordyce
23728,ariel zeitoun
51483,julien seri
1134819,robert manganelli
74091,makoto shinkai
231291,lansing c. holden
107454,henry cornelius
19003,heidi ewing
19006,rachel grady
107571,olaf lubaszenko
1004171,joel viertel
1117455,wendy apple
35453,pierre morel
60149,nicholaus goossen
60496,james gartner
61373,cory edwards
61371,todd edwards
61372,tony leech
1015234,trish doolan
83642,yasuo furuhata
66219,mark levin
72611,fabrice du welz
58209,rick bota
142502,boris khlebnikov
142617,aleksei popogrebsky
591600,damián szifrón
87510,carlos sorin
29963,george w. hill
116155,ere kokkonen
20307,joachim rønning
20308,espen sandberg
82714,alan clarke
44950,richard schickel
76627,daniel macivor
73143,kazuyoshi okuyama
1387332,rintaro mayuzumi
1008379,amanda micheli
7124,ray milland
40054,andrew l. stone
1250633,byron paul
91610,michael blieden
27676,robert markowitz
64140,sanaa hamri
557094,paule baillargeon
17510,ol parker
108072,ruba nadda
229182,andrew leman
61290,matthew o'callaghan
14606,albert dupontel
134102,jun ichikawa
64459,jeremy haft
52856,hunter richards
585272,adam rapp
35694,jason friedberg
35734,aaron seltzer
80602,tyler perry
53332,frank passingham
80538,jean duval
58514,jim sonzero
130143,howard hall
77493,richard sears
87169,steven e. gordon
87170,bob richardson
63689,ten shimoyama
1387618,john stephenson
11266,james mcteigue
52443,jason reitman
13079,gavin hood
1223175,elizabeth allen rosenbaum
84982,rob spera
88912,matti grönberg
49064,boris ingster
259506,michael henry wilson
113807,rupert murray
8193,florian henckel von donnersmarck
137349,miklós jancsó
60024,liz friedlander
34999,claude goretta
74295,jeff feuerzeig
88019,kim finn
1495665,todd williams
109640,doug atchison
144808,laís bodanzky
130822,trent cooper
62768,william brent bell
67367,rian johnson
67980,dave parker
64108,jake west
73023,david steiman
82641,paul fox
75687,christian robinson
175033,charles braverman
15218,james gunn
1039544,nnegest likké
57557,christian volckman
6273,dani levy
139728,charley stadler
6163,adam goldberg
88857,dome karukoski
177891,john parker
37259,neil armfield
68946,james hanlon
68948,rob klug
68949,gedeon naudet
68950,jules naudet
151232,wil shriner
27571,david slade
83857,alex turner
81251,banjong pisanthanakun
81252,parkpoom wongpoom
176063,hal sutherland
132452,im sang-soo
60207,steve 'spaz' williams
132364,ricardo de montreuil
36772,ann turner
6094,hans-christian schmid
29226,julian jarrold
15344,j.j. abrams
53014,jessica bendinger
45730,ramin bahrani
51856,jenna fischer
85117,ryan bergmann
85118,andrew j. stratmann
52845,karey kirkpatrick
20766,richard e. grant
83070,scott marshall
7911,joe ranft
1271,andy garcía
239261,matthew cole weiss
56109,michael bregman
50739,enzo g. castellari
16644,dolph lundgren
109186,bill sherwood
555518,aric avelino
285385,gaby dellal
105567,charles david
61894,gregory dark
74589,chris paine
53914,jean eustache
146801,martin guigui
92015,lu chuan
71660,caveh zahedi
10042,sérgio machado
1365657,joseph castelo
82769,craig chester
9021,stephen woolley
84110,sam dunn
84111,scot mcfadyen
1172541,jessica joy wise
33806,michele lupo
53583,alison murray
182,mat whitecross
226095,lian lunson
87191,billy kent
16959,jonathan dayton
16960,valerie faris
85434,bob hercules
85436,cheri pugh
1082084,pjer žalica
78806,j.t. petty
65237,john fasano
85076,john hazlett
9935,michael fengler
74971,jem cohen
57810,richard claus
1032103,rakesh roshan
40250,paul dinello
945277,philip chidel
21916,charles bail
116330,patrick creadon
150150,min kyu-dong
939128,kim tae-yong
58797,andy cheng
57193,gil kenan
96387,petr zelenka
589507,ryszard zatorski
5015,brian w. cook
89849,chris graham
20019,lee daniels
28233,wisit sasanatieng
48049,arthur robison
107533,cristi puiu
70282,david weisman
192625,john palmer
222298,matti kassila
20192,brian taylor
20193,mark neveldine
60804,jarno laasala
146006,mark hammond
108662,sean stanek
4341,ben hecht
13338,lee garmes
119146,arch nicholson
29214,anne fletcher
32868,erik canuel
93107,masaaki yuasa
1339342,robert edwards
53068,ryan fleck
81118,emmanuel carrère
22172,murali k. thalluri
3227,steve pink
123461,clas lindberg
77530,hella joof
18574,budd boetticher
52342,olivier marchal
21673,ericson core
75646,bryan barber
53090,eran riklis
39978,jeff stanzler
140815,james parrott
78185,albert lamorisse
14292,sidney gilliat
141065,alfred j. goulding
45405,jay duplass
45407,mark duplass
122793,douglas camfield
232851,jonas frick
47062,daniel lind lagerlöf
47275,lajos koltai
26708,stuart cooper
16834,allen coulter
1154307,jimmy larouche
96222,laurie collyer
63571,wilson yip
44554,alain berbérian
20006,christopher reeve
78009,colin brady
15780,dan st. pierre
71929,benoît delépine
71930,gustave de kervern
18524,eric steel
49208,e.a. dupont
78481,hans canosa
544951,alexandre volkoff
1085341,yakov protazanov
27866,fons rademakers
7881,jill culton
52691,anthony stacchi
58179,robin schiff
106782,ömer faruk sorak
47364,greg coolidge
79322,erik poppe
82678,harry lachman
54559,christian alvart
52779,ryan murphy
51607,max nosseck
9306,scott coffey
56453,john bonito
87178,michael o. sajbel
4339,paul crowder
1180792,sergei vasilyev
672,oskar roehler
1093700,pekka karjalainen
62797,john gulager
74060,amy berg
78040,alex kendrick
116803,david leaf
116804,john scheinfeld
148667,mathias ledoux
80999,fyodor bondarchuk
72480,antti-jussi annila
53935,dito montiel
47786,géla babluani
87216,gabriel range
14158,wolfgang staudte
230856,pascal morelli
33183,david bowers
58897,sam fell
88323,pat holden
148981,robert gliński
91758,mehdi charef
91759,jordan scott
91760,stefano veneruso
93512,tomomi mochizuki
142041,pierre adidge
7046,cecilia peck
131239,marshall curry
70500,tom hooper
19769,david ayer
80384,paul andrew williams
150182,clive saunders
44866,edwin s. porter
67717,michel hazanavicius
77657,hans fjellestad
34796,lambert hillyer
930710,james ponsoldt
25453,stefen fangmeier
935123,mohammad rasoulof
93087,david gebroe
79132,anna reeves
589089,jack garfein
55806,denis dercourt
55811,rafaele ravinet-virbel
89766,dylan avery
68627,erwin wagenhofer
1144622,paul humfress
85150,jens lien
107564,ali selim
31093,yvette kaplan
133293,paul bolger
142587,greg tiernan
31119,sylvain white
80450,jang yoon-hyeon
84515,katherine brooks
56383,kelly reichardt
130968,rajeev virani
66909,emilio maillé
96927,antony cordier
113855,xavier giannoli
35971,michael katleman
88039,steven r. monroe
68656,philip gröning
48325,heinz dunkhase
1494113,franco marazzi
1442187,georgia lee
36422,luke wilson
71555,andrew wilson
583881,nobuhiro yamashita
124137,věra chytilová
36697,gábor csupó
111745,frank sebastiano
78545,conor mcmahon
238628,jim hickey
132305,nobuhiko ôbayashi
441784,clayton jacobson
440124,drew heriot
64139,joshua michael stern
144778,paul almond
79565,su-chang kong
6340,susannah grant
141475,billy corben
16829,todd robinson
7930,jan pinkava
90302,fred wolf
1357,christopher doyle
16927,gérard depardieu
21769,bruno podalydès
21126,frédéric auburtin
21681,nobuhiro suwa
21683,oliver schmitz
146793,alberto lattuada
97958,michael sarne
73094,michael hegner
73098,karsten kiilerich
81476,ariel vromen
20665,rachid bouchareb
567595,gulshat omarova
59651,simon brand
10215,paul mccartney
3606,bernard knowles
10592,john lennon
10593,george harrison
10594,ringo starr
1133570,carlene cordova
60962,mike clattenburg
59413,ben garant
83957,sue kramer
56212,eric khoo
62926,steven cantor
88825,matthew galkin
78061,menhaj huda
1106141,david nelson
21118,james muro
105028,david e. durston
153669,bernard girard
58603,joel bender
56194,paolo sorrentino
18246,chris gerolmo
40476,maren ade
78112,christopher dillon quinn
78113,tommy walker
112292,james longley
25819,michele placido
222316,mikko niskanen
15959,richard compton
96813,maya deren
96814,alexander hammid
89250,john penney
143671,aleksey fedorchenko
49869,miguel courtois
99197,fred barzyk
99199,david r. loxton
56850,toby shelton
56851,victor cook
66795,nacho cerdà
56717,tom vaughan
176000,roy london
10855,chris gorak
43141,pete travis
440517,steve taylor
85336,david carreras
61087,mennan yapo
1037963,sunu gonera
58260,martin weisz
19499,kevin munroe
81761,andrey kravchuk
53964,jason matzner
115726,mark anthony galluzzo
55520,nae caranfil
99710,vidhu vinod chopra
2199,scott frank
60922,josh gordon
60923,will speck
79967,helen ahlsson
79968,lisa munthe
105559,sara johnsen
16842,stephen j. anderson
109822,paul rachman
77458,david von ancken
62531,valérie lemercier
236470,koki mitani
100888,chuck jones
113285,ben washam
227555,keiichi sugiyama
74339,dave willis
74341,matt maiellaro
58667,wayne beach
106239,emile de antonio
124688,ed stone
150975,hong sang-soo
939330,chu yen-ping
30368,jon kasdan
63589,debbie isitt
16356,steve bendelack
108929,grace lee
83281,lenny abrahamson
62658,harvey glazer
83985,scott wiper
145446,kirk r. thatcher
130817,william tyler smith
87203,rob stewart
20657,cristian mungiu
230335,jeff lipsky
1414,goro miyazaki
17735,mike white
93136,charles binamé
89395,katherine dieckmann
152111,douglas mackinnon
69759,apichatpong weerasethakul
71082,andrea arnold
240150,derek yee tung-sing
98,sarah polley
55403,douglas gordon
55404,philippe parreno
108214,c.b. harding
115893,stanley nelson
552978,robert krause
12098,chris miller
12099,raman hui
56151,peter winther
101515,robinson devor
55934,taika waititi
35582,nicholas mastandrea
921570,julia loktev
32250,sean ellis
56735,david moreau
56736,xavier palud
144676,peter djigirr
129879,kim chapiron
84990,isao yukisada
103031,eric nicholas
97714,henning schellerup
12905,ash brannon
64754,andrew currie
42741,dominique abel
144791,fiona gordon
144792,bruno romy
1373458,harry moses
1015852,phil tucker
86300,michael traeger
6222,paul mayeda berges
16780,chris kraus
543592,annette k. olesen
554948,chao-bin su
84719,alex holdridge
112567,harry harris
66983,tom kalin
1080863,dana ranga
127507,tristram powell
253152,oscar micheaux
1053020,sterling van wagenen
142618,adam curtis
74105,ricki stern
74106,anne sundberg
5974,reza bagher
115611,adam yauch
118471,cherie nowlan
161229,ralph levy
82518,paul ziller
137894,steve dimarco
75043,peter flinth
35005,jeremy brock
79207,mark fergus
180421,michael caleo
95977,zoe r. cassavetes
